"source_name","source_url","evidence_date","evidence_status","component_type","category","sub_category","name_original","name_en_suggestion","size_mm","price_visible","currency","image_evidence_url_or_screenshot","material_or_color","compatible_bead_sizes","orientation_mode","notes","production_ready"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","蕾丝花托（搭配10mm珠子）","","10","4.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","蕾丝花托（搭配12mm珠子）","","12","5.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","蕾丝花托 （搭配12mm珠子）","","12","5.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","蕾丝花托（搭配10mm珠子）","","10","4.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","蕾丝花托（搭配10mm珠子）","","10","4.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","锆石隔珠","","6","4.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","锆石隔珠","","8","5.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","两世欢","","10","25.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。 卡片标示“已售罄”，仍保留公开价格。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","祥云跑环","","13","6.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","四叶草桶珠","","7","12.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","小蛮腰路路通","","9","12.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","银色屁桃","","10.3","10.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","皇冠隔珠","","10","10.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","编织方块","","8","4.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","编织桶珠","","10","6.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","羽毛隔珠","","7","6.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","南瓜隔珠","","3.9","8.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","招财纳福","","14","20.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","平安喜乐","","10","18.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","绣球隔珠","","4","25.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","金福禄","","4","12.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","花丝莲花","","10","20.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","花托金色","","6","3.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","花托银色","","6","2.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","花托银色","","6","2.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","kitty猫(沙金)","","11.5","25.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","恶魔之眼","","10","20.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","金运石魔盒","","14","32.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","法棍巨有钳(沙金)","","14","25.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","隔片","","8","2.50","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","隔片","","8","2.50","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","桂花","","6","2.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","蝴蝶","","10","6.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","锆石隔片","","6","10.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。 卡片标示“已售罄”，仍保留公开价格。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","锆石隔片","","6","4.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","蝴蝶","","10","6.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
